sample_id,depth_mm,age_BP,d18O,d18O_prec,Mg_Ca,Mg_Ca_prec
460857,1375,35151.8,-1.71,0.08,0.94,NA
460858,1376,35158,-1.38,0.08,0.82,NA
460859,1377,35164.8,-1.83,0.08,0.83,NA
460860,1378,35171.8,-0.85,0.08,0.88,NA
460861,1379,35178.8,-1.66,0.08,0.86,NA
460862,1380,35186.1,-1.1,0.08,0.84,NA
460863,1381,35194,-1.45,0.08,0.98,NA
460864,1382,35202.1,-1.58,0.08,0.96,NA
460865,1383,35209.7,-1.47,0.08,0.81,NA
460866,1384,35217,-0.18,0.08,0.81,NA
460867,1385,35224.1,-0.61,0.08,0.81,NA
460868,1386,35231,-1,0.08,0.85,NA
460869,1387,35237.9,-1.27,0.08,0.85,NA
460870,1388,35244.9,-1.46,0.08,0.8,NA
460871,1389,35252.1,-1.42,0.08,0.89,NA
460872,1390,35259.4,-1.57,0.08,0.83,NA
460873,1391,35266.5,-1.37,0.08,0.87,NA
460874,1392,35273.5,-1.61,0.08,0.87,NA
460875,1393,35280.7,-1.46,0.08,1.18,NA
460876,1394,35288,-1.47,0.08,0.87,NA
460877,1395,35295.5,-1.24,0.08,0.99,NA
460878,1396,35302.7,-1.49,0.08,0.79,NA
460879,1397,35309.4,-1.57,0.08,0.88,NA
460880,1398,35316.2,-1.5,0.08,0.91,NA
460881,1399,35323.7,-1.73,0.08,0.82,NA
460882,1400,35331.5,-1.5,0.08,0.83,NA
460883,1401,35338.7,-1.36,0.08,1.42,NA
460884,1402,35345.8,-1.55,0.08,1.3,NA
460885,1403,35353,-1.73,0.08,1.01,NA
460886,1404,35360.3,-2.14,0.08,0.89,NA
460887,1405,35367.5,-1.44,0.08,0.86,NA
460888,1406,35374.4,-1.72,0.08,0.82,NA
460889,1407,35381.2,-1.85,0.08,0.79,NA
460890,1408,35388,-1.81,0.08,0.89,NA
460891,1409,35395.1,-2.01,0.08,0.85,NA
460892,1410,35402.4,-1.84,0.08,0.94,NA
460893,1411,35410,-1.6,0.08,0.88,NA
460894,1412,35417.4,-1.52,0.08,0.93,NA
460895,1413,35424,-1.65,0.08,0.92,NA
460896,1414,35430.3,-2.01,0.08,0.95,NA
460897,1415,35437,-2.04,0.08,1,NA
460898,1416,35444.2,-1.72,0.08,1.04,NA
460899,1417,35451.8,-1.78,0.08,0.73,NA
460900,1418,35459.2,-1.73,0.08,0.79,NA
460901,1419,35466,-1.72,0.08,0.67,NA
460902,1420,35472.9,-1.69,0.08,0.72,NA
460903,1421,35480.2,-1.49,0.08,0.72,NA
460904,1422,35487.7,-0.95,0.08,0.77,NA
460905,1423,35495,-1.42,0.08,0.64,NA
460906,1424,35502.6,-1.15,0.08,0.69,NA
460907,1425,35510.6,-1.29,0.08,0.7,NA
460908,1426,35518.7,-1.52,0.08,0.7,NA
460909,1427,35526.4,-1.33,0.08,0.79,NA
460910,1428,35533.7,-1.29,0.08,0.74,NA
460911,1429,35540.7,-1.28,0.08,0.68,NA
460912,1430,35548,-1.33,0.08,0.71,NA
460913,1431,35555.9,-1.08,0.08,0.81,NA
460914,1432,35563.7,-1.4,0.08,0.71,NA
460915,1433,35570.9,-1.06,0.08,0.69,NA
460916,1434,35577.8,-0.38,0.08,0.76,NA
460917,1435,35584.7,-1.12,0.08,0.77,NA
460918,1436,35591.9,-1.18,0.08,0.79,NA
460919,1437,35599.5,-0.88,0.08,0.73,NA
460920,1438,35606.9,-0.87,0.08,1.01,NA
460921,1439,35613.8,-0.7,0.08,0.77,NA
460922,1440,35620.6,-0.08,0.08,0.74,NA
460923,1441,35627.8,0.06,0.08,0.83,NA
460924,1442,35634.9,0.23,0.08,0.75,NA
460925,1443,35641.3,0.09,0.08,0.78,NA
460926,1444,35647.8,0.03,0.08,0.8,NA
460927,1445,35655.1,-0.51,0.08,0.8,NA
460928,1446,35662.8,0.06,0.08,0.73,NA
460929,1447,35670.5,0.73,0.08,0.77,NA
460930,1448,35678,1.09,0.08,0.83,NA
460932,1450,41658,-0.17,0.08,0.72,NA
460933,1451,41663.6,-0.08,0.08,0.77,NA
460934,1452,41669.3,-0.48,0.08,0.7,NA
460935,1453,41675.1,0.39,0.08,1.42,NA
460936,1454,41680.9,-0.08,0.08,1.66,NA
460937,1455,41686.5,-0.4,0.08,0.84,NA
460938,1456,41692,-0.54,0.08,1.04,NA
460939,1457,41697.1,-0.55,0.08,1.67,NA
460940,1458,41701.9,-0.22,0.08,1.11,NA
460941,1459,41706.7,-0.49,0.08,0.98,NA
460942,1460,41711.8,-0.55,0.08,1,NA
460943,1461,41717.1,0.27,0.08,1.85,NA
460944,1462,41722.3,-0.5,0.08,1.15,NA
460945,1463,41728.2,-0.49,0.08,1.11,NA
460946,1464,41735.5,-0.35,0.08,1.23,NA
460947,1465,41743.2,-0.22,0.08,1.12,NA
460948,1466,41750.6,-0.29,0.08,1.16,NA
460949,1467,41758.2,-0.31,0.08,1.14,NA
460950,1468,41766.4,-0.26,0.08,1,NA
460951,1469,41774.9,-0.63,0.08,1.13,NA
460952,1470,41783,-0.13,0.08,1.01,NA
460953,1471,41790.3,-0.12,0.08,0.9,NA
460954,1472,41796.2,-0.31,0.08,1.03,NA
460955,1473,41801.9,-0.15,0.08,1.16,NA
460956,1474,41808.6,-0.22,0.08,1,NA
460957,1475,41815.6,-0.36,0.08,0.98,NA
460958,1476,41822.2,0,0.08,0.95,NA
460959,1477,41828.1,-0.2,0.08,0.94,NA
460960,1478,41833.6,-0.3,0.08,0.91,NA
460961,1479,41839,-0.61,0.08,0.86,NA
460962,1480,41844.8,-1.01,0.08,0.84,NA
460963,1481,41851.6,-0.8,0.08,0.83,NA
460964,1482,41859.5,-0.86,0.08,0.84,NA
460965,1483,41867.2,-0.82,0.08,0.89,NA
460966,1484,41873.1,-0.64,0.08,0.81,NA
460967,1485,41877.5,-0.53,0.08,0.91,NA
460968,1486,41881.2,-0.55,0.08,0.86,NA
460969,1487,41885.2,-0.57,0.08,0.88,NA
460970,1488,41888.8,-0.45,0.08,0.84,NA
460971,1489,41890.7,-0.64,0.08,0.82,NA
460972,1490,41891.4,-0.72,0.08,0.87,NA
460973,1491,41892,-0.75,0.08,0.96,NA
460974,1492,41893.2,-0.73,0.08,0.78,NA
460975,1493,41894.1,-0.72,0.08,0.86,NA
460976,1494,41894.1,-0.49,0.08,0.8,NA
460977,1495,41894.2,-0.87,0.08,0.86,NA
460978,1496,41894.2,-0.72,0.08,0.82,NA
460979,1497,41894.3,-1.14,0.08,0.82,NA
460980,1498,41894.3,-0.99,0.08,0.79,NA
460981,1499,41894.4,-1.1,0.08,0.8,NA
460982,1500,41894.5,-1,0.08,0.83,NA
460983,1501,41894.6,-0.96,0.08,0.81,NA
460984,1502,41894.7,-0.68,0.08,0.86,NA
460985,1503,41895,-0.91,0.08,0.81,NA
460986,1504,41895.2,-0.46,0.08,0.91,NA
460987,1505,41896.5,-0.89,0.08,0.79,NA
460988,1506,41899.9,-1.19,0.08,0.93,NA
460989,1507,41910.5,-0.62,0.08,0.96,NA
460990,1508,41923.8,-0.99,0.08,0.8,NA
460991,1509,41937.4,-1.1,0.08,0.89,NA
460992,1510,41950,-0.95,0.08,0.8,NA
460993,1511,41963.3,-1.18,0.08,0.91,NA
460994,1512,41979.5,-0.89,0.08,0.93,NA
460995,1513,41998.7,-0.75,0.08,0.97,NA
460996,1514,42020.9,-0.91,0.08,0.86,NA
460997,1515,42046.4,-0.78,0.08,0.94,NA
460998,1516,42075.5,-0.93,0.08,0.93,NA
460999,1517,42107.1,-1.02,0.08,0.9,NA
461000,1518,42140.4,-0.34,0.08,0.9,NA
461001,1519,42177.3,-0.86,0.08,0.96,NA
461002,1520,42219.4,-0.63,0.08,0.9,NA
461003,1521,42263.4,-0.89,0.08,0.94,NA
461004,1522,42305.8,-0.84,0.08,0.9,NA
461005,1523,42346.9,-0.91,0.08,0.87,NA
461006,1524,42386.8,-0.84,0.08,0.82,NA
461007,1525,42422.9,-0.93,0.08,0.84,NA
461008,1526,42452.5,-0.98,0.08,0.75,NA
461009,1527,42476.1,-1.45,0.08,0.86,NA
461010,1528,42495.2,-1.04,0.08,0.83,NA
461011,1529,42512.1,-1.33,0.08,1,NA
461012,1530,42529,-0.9,0.08,0.84,NA
461013,1531,42546,-1.62,0.08,0.89,NA
461014,1532,42563,-1.35,0.08,0.85,NA
461015,1533,42580.3,-1.32,0.08,0.87,NA
461016,1534,42598.3,-1.12,0.08,1,NA
461017,1535,42617.4,-0.78,0.08,0.93,NA
461018,1536,42637.4,-1.29,0.08,0.89,NA
461019,1537,42656.7,-0.85,0.08,0.97,NA
461020,1538,42674.1,-1.64,0.08,0.92,NA
461021,1539,42691.7,-1.44,0.08,1.57,NA
461022,1540,42711.3,-1.71,0.08,1.03,NA
461023,1541,42732.1,-0.99,0.08,0.84,NA
461024,1542,42753.2,-1.13,0.08,0.9,NA
461025,1543,42774.9,-1.41,0.08,0.92,NA
461026,1544,42797.3,-1.17,0.08,0.94,NA
461027,1545,42820.2,-1.07,0.08,0.87,NA
461028,1546,42842.9,-1.49,0.08,1.09,NA
461029,1547,42864.9,-1.84,0.08,0.86,NA
461030,1548,42885.9,-1.45,0.08,0.83,NA
461031,1549,42905.8,-1.6,0.08,0.82,NA
461032,1550,42924.6,-1.79,0.08,0.91,NA
461033,1551,42941.7,-1.69,0.08,0.82,NA
461034,1552,42956.9,-1.65,0.08,0.87,NA
461035,1553,42971.3,-1.63,0.08,0.87,NA
461036,1554,42985.9,-1.59,0.08,0.98,NA
461037,1555,42999.8,-1.53,0.08,0.9,NA
461038,1556,43012.1,-1.13,0.08,1.03,NA
461039,1557,43023.8,-1.43,0.08,0.89,NA
461040,1558,43035.8,-1.26,0.08,0.89,NA
461041,1559,43047.3,-1.32,0.08,1,NA
461042,1560,43057.6,-1.35,0.08,0.86,NA
461043,1561,43067,-1.3,0.08,0.94,NA
461044,1562,43076,-1.06,0.08,0.93,NA
461045,1563,43083.5,-1.05,0.08,1.1,NA
461046,1564,43089.1,-1.33,0.08,0.96,NA
461047,1565,43094.9,-1.5,0.08,0.94,NA
461048,1566,43102.9,-1.45,0.08,1.02,NA
461049,1567,43110.6,-1.33,0.08,0.93,NA
461050,1568,43115.6,-1.05,0.08,0.96,NA
461051,1569,43120.4,-1.35,0.08,0.93,NA
461052,1570,43127.4,-1.17,0.08,0.91,NA
461053,1571,43134.6,-1.32,0.08,0.95,NA
461054,1572,43139.7,-1.2,0.08,0.97,NA
461055,1573,43142.8,-1.19,0.08,1,NA
461056,1574,43144.9,-0.95,0.08,1.05,NA
461057,1575,43147.6,-1.09,0.08,1.03,NA
461058,1576,43152,-1.17,0.08,1.02,NA
461059,1577,43156.9,-1.49,0.08,1,NA
461060,1578,43160.9,-1.06,0.08,1.03,NA
461061,1579,43164.8,-1.07,0.08,0.99,NA
461062,1580,43169.4,-0.74,0.08,1.16,NA
461063,1581,43174.5,-0.66,0.08,1.13,NA
461064,1582,43179.5,-0.68,0.08,1.18,NA
461065,1583,43184.8,-1.13,0.08,1.15,NA
461066,1584,43191,-0.56,0.08,1.3,NA
461067,1585,43197.4,-1.07,0.08,1.32,NA
461068,1586,43203.7,-0.62,0.08,1.24,NA
461069,1587,43210,-0.76,0.08,1.02,NA
461070,1588,43216.4,-0.76,0.08,1.03,NA
461071,1589,43222.8,-1.13,0.08,0.95,NA
461072,1590,43229.1,-1.38,0.08,1.01,NA
461073,1591,43235.6,-1.36,0.08,1,NA
461074,1592,43242.2,-1.42,0.08,0.95,NA
461075,1593,43248.8,-1.67,0.08,0.98,NA
461076,1594,43254.8,-1.55,0.08,1.12,NA
461077,1595,43260.6,-1.31,0.08,0.91,NA
461078,1596,43266.2,-1.51,0.08,0.9,NA
461079,1597,43271.6,-1.57,0.08,0.94,NA
461080,1598,43276.9,-1.48,0.08,0.98,NA
461081,1599,43281.8,-1.33,0.08,0.92,NA
461082,1600,43286.4,-0.88,0.08,1.31,NA
461083,1601,43291,-0.56,0.08,1.3,NA
461084,1602,43296,-0.76,0.08,1.22,NA
461085,1603,43301.5,-1.37,0.08,1.17,NA
461086,1604,43307.5,-1.1,0.08,1.13,NA
461087,1605,43313.7,-0.49,0.08,1.28,NA
461088,1606,43319.7,-0.78,0.08,1.17,NA
461089,1607,43325.7,-0.94,0.08,1.23,NA
461090,1608,43332,-1.26,0.08,1.07,NA
461091,1609,43338.3,-1.22,0.08,1.12,NA
461092,1610,43344.2,-1.22,0.08,1.08,NA
461093,1611,43349.6,-1.3,0.08,0.95,NA
461094,1612,43354.5,-1.26,0.08,0.99,NA
461095,1613,43359.7,-1.18,0.08,1.09,NA
461096,1614,43365.4,-0.98,0.08,1.06,NA
461097,1615,43371.5,-1.06,0.08,1.08,NA
461098,1616,43377.4,-1,0.08,0.99,NA
461099,1617,43383.2,-1.03,0.08,0.97,NA
461100,1618,43389,-0.75,0.08,1.02,NA
461101,1619,43401.3,-0.71,0.08,1.03,NA
461102,1621,43408.2,-0.5,0.08,1.05,NA
461103,1622,43415.5,-1.76,0.08,0,NA
461104,1623,43422.9,-1.06,0.08,0.93,NA
461105,1624,43430,-1.18,0.08,0.9,NA
461106,1625,43436.8,-0.82,0.08,0.88,NA
461107,1626,43443.7,-0.7,0.08,0.91,NA
461108,1627,43451,-0.66,0.08,0.96,NA
461109,1628,43467,-1.07,0.08,0.92,NA
461110,1630,43475,-1.35,0.08,0.79,NA
461111,1631,43483.3,-1.25,0.08,0.83,NA
461112,1632,43492.1,-1.04,0.08,0.87,NA
461113,1633,43501,-0.94,0.08,0.87,NA
461114,1634,43509.6,-0.86,0.08,1.01,NA
461115,1635,43518.4,-0.27,0.08,0.93,NA
461116,1636,43527.8,0.01,0.08,0.91,NA
461117,1637,43537.3,-0.79,0.08,0.9,NA
461118,1638,43546.6,-0.71,0.08,1.05,NA
461119,1639,43556,-0.61,0.08,0.94,NA
461120,1640,43566,-0.03,0.08,1.12,NA
461121,1641,43576.2,-0.18,0.08,1.22,NA
461122,1642,43585.9,-0.36,0.08,1.1,NA
461123,1643,43595.5,-0.18,0.08,1.26,NA
461124,1644,43605.1,-0.17,0.08,1.08,NA
461125,1645,43614.9,-0.05,0.08,1.19,NA
461126,1646,43624.6,0.09,0.08,1.24,NA
461127,1647,43634.4,-0.37,0.08,1.13,NA
461128,1648,43644.3,-0.5,0.08,1.05,NA
461129,1649,43654.4,-0.68,0.08,1.1,NA
461130,1650,43664.9,-0.28,0.08,1.06,NA
461131,1651,43675.1,-0.27,0.08,1.21,NA
461132,1652,43715.9,-0.81,0.08,0.99,NA
461133,1656,43726.8,-0.59,0.08,0.96,NA
461134,1657,43738,0.04,0.08,1.07,NA
461135,1658,43749.7,-0.24,0.08,1.22,NA
461136,1659,43761.3,-0.42,0.08,1.07,NA
461137,1660,43772.5,-0.53,0.08,1.09,NA
461138,1661,43778,-0.51,0.08,1.11,NA
461139,1661.5,43783.5,-0.54,0.08,1.2,NA
461140,1662,43789,0.08,0.08,1.08,NA
461141,1662.5,43794.5,-0.78,0.08,0.94,NA
461142,1663,43805.4,-0.65,0.08,1.06,NA
461143,1664,43816.1,-0.86,0.08,0.93,NA
461144,1665,43828.2,-1.05,0.08,1.11,NA
461145,1666,43842.9,-1.11,0.08,0.98,NA
461146,1667,43857.6,-0.86,0.08,1.14,NA
461147,1668,43869.8,-0.81,0.08,1.12,NA
461148,1669,43880.7,-1.11,0.08,1.12,NA
461149,1670,43891.8,-1,0.08,0.91,NA
461150,1671,43903.3,-1,0.08,0.95,NA
461151,1672,43915,-1.18,0.08,0.89,NA
461152,1673,43927.1,-1,0.08,0.91,NA
461153,1674,43939.6,-0.83,0.08,0.96,NA
461154,1675,43951.8,-0.87,0.08,0.91,NA
461155,1676,43963.5,-0.49,0.08,0.88,NA
461156,1677,43975.8,-0.49,0.08,0.73,NA
461157,1678,43989.8,-0.13,0.08,0.86,NA
461158,1679,44004.5,-0.75,0.08,0.91,NA
461159,1680,44018.4,-0.4,0.08,0.9,NA
461160,1681,44031.3,-0.38,0.08,0.92,NA
461161,1682,44043.3,-0.74,0.08,0.97,NA
461162,1683,44055.7,-0.77,0.08,0.96,NA
461163,1684,44069.4,-0.51,0.08,1.2,NA
461164,1685,44083.4,-0.63,0.08,0.92,NA
461165,1686,44096.7,-0.74,0.08,0.99,NA
461166,1687,44109.4,-0.92,0.08,1.08,NA
461167,1688,44122,-0.88,0.08,1.14,NA
461168,1689,44134.5,-1.04,0.08,1.18,NA
461169,1690,44147,-1.11,0.08,1.18,NA
461170,1691,44159.6,-1.16,0.08,1.15,NA
461171,1692,44172.4,-0.95,0.08,1.11,NA
461172,1693,44185.1,-0.93,0.08,1.11,NA
461173,1694,44197.4,-1.01,0.08,0.96,NA
461174,1695,44209.8,-0.76,0.08,0.93,NA
461175,1696,44222.4,-0.96,0.08,0.94,NA
461176,1697,44235,-1.01,0.08,0.93,NA
461177,1698,44247.4,-1.07,0.08,0.94,NA
461178,1699,44259.8,-0.95,0.08,0.94,NA
461179,1700,44272.6,-1.56,0.08,0.92,NA
461180,1701,44285.8,-0.83,0.08,0.98,NA
461181,1702,44299.2,-1.18,0.08,1.03,NA
461182,1703,44312.3,-0.87,0.08,1.15,NA
461183,1704,44325,-0.88,0.08,0.98,NA
461184,1705,44337.8,-0.68,0.08,1.1,NA
461185,1706,44351.3,-1.27,0.08,1.01,NA
461186,1707,44364.7,-1.28,0.08,0.93,NA
461187,1708,44377.5,-1.24,0.08,0.89,NA
461188,1709,44390.1,-1.16,0.08,0.92,NA
461189,1710,44402.9,-0.93,0.08,0.98,NA
461190,1711,44416.2,-0.79,0.08,0.9,NA
461191,1712,44429.8,-0.99,0.08,0.91,NA
461192,1713,44443.7,-0.75,0.08,0.92,NA
461193,1714,44457.7,-0.59,0.08,1.01,NA
461194,1715,44471.8,-0.67,0.08,1.04,NA
461195,1716,44486,-1.08,0.08,0.93,NA
461196,1717,44500.5,-0.93,0.08,0.89,NA
461197,1718,44515,-0.81,0.08,0.96,NA
461198,1719,44529.5,-1.1,0.08,1,NA
461199,1720,44543.8,-0.95,0.08,0.93,NA
461200,1721,44558.3,-1.54,0.08,0.87,NA
461201,1722,44573.1,-1.14,0.08,0.83,NA
461202,1723,44587.7,-1.12,0.08,0.9,NA
461203,1724,44601.4,-1.09,0.08,0.93,NA
461204,1725,44614.6,-0.63,0.08,1.04,NA
461205,1726,44627.5,-0.7,0.08,1.04,NA
461206,1727,44640.5,-0.76,0.08,0.92,NA
461207,1728,44653.6,-0.76,0.08,0.87,NA
461208,1729,44666.8,-0.64,0.08,0.81,NA
461209,1730,44680.2,-0.57,0.08,0.84,NA
461210,1731,44693.4,-1.05,0.08,0.96,NA
461211,1732,44706.2,-1.02,0.08,1.01,NA
461212,1733,44718.5,-1.05,0.08,1.06,NA
461213,1734,44730.6,-0.69,0.08,0.97,NA
461214,1735,44742.8,-0.46,0.08,0.93,NA
461215,1736,44755.5,-1.05,0.08,1.34,NA
461216,1737,44768.4,-0.93,0.08,1.02,NA
461217,1738,44781.2,-0.63,0.08,1.1,NA
461218,1739,44793.9,-0.84,0.08,1,NA
461219,1740,44806.7,-1.09,0.08,1.1,NA
461220,1741,44819.7,-1.05,0.08,1.04,NA
461221,1742,44833.1,-0.88,0.08,1.05,NA
461222,1743,44846.6,-1.16,0.08,0.99,NA
461223,1744,44860.2,-1.12,0.08,1.01,NA
461224,1745,44873.7,-1.03,0.08,1.16,NA
461225,1746,44887.1,-0.53,0.08,1.32,NA
461226,1747,44901.1,-0.57,0.08,1.09,NA
461227,1748,44916,-1.16,0.08,1.06,NA
461228,1749,44931.6,-1.2,0.08,0.95,NA
461229,1750,44947.2,-0.86,0.08,0.97,NA
461230,1751,44962.8,-0.88,0.08,0.97,NA
461231,1752,44978.7,-0.56,0.08,1.15,NA
461232,1753,44994.7,-0.77,0.08,1.26,NA
461233,1754,45010.8,-1.27,0.08,1.1,NA
461234,1755,45026.9,-1.08,0.08,1.18,NA
461235,1756,45042.7,-1.19,0.08,1.13,NA
461236,1757,45059.2,-1.35,0.08,1.33,NA
461237,1758,45076.4,-0.3,0.08,1.16,NA
461238,1759,45092.2,-0.37,0.08,1.11,NA
461239,1760,45105.7,-0.29,0.08,1.16,NA
461240,1761,45125.8,0.18,0.08,1.88,NA
461241,1762,45159,0.15,0.08,1.66,NA
461242,1763,45191.3,1.05,0.08,1.14,NA
461243,1764,45209.2,1.27,0.08,1.27,NA
461244,1765,45220.7,-0.11,0.08,1.45,NA
461245,1766,45235.9,0.07,0.08,1.09,NA
461246,1767,45253.3,0.03,0.08,1.25,NA
461247,1768,45269.4,-0.1,0.08,1.32,NA
461248,1769,45285.1,-0.14,0.08,0.94,NA
461249,1770,45302.4,0.35,0.08,0.91,NA
461250,1771,45323.2,-0.46,0.08,0.83,NA
461251,1772,45348,0,0.08,0.94,NA
461252,1773,45369.8,-0.8,0.08,0.95,NA
461253,1774,45382,-0.77,0.08,1,NA
461254,1775,45388.3,-0.65,0.08,1.09,NA
461255,1776,45393.8,-0.43,0.08,0.99,NA
461256,1777,45400.2,-0.52,0.08,1.01,NA
461257,1778,45408.1,-0.72,0.08,0.92,NA
461258,1779,45417.8,-0.01,0.08,0.94,NA
461259,1780,45429.1,-0.55,0.08,0.95,NA
461260,1781,45441.8,-0.5,0.08,0.9,NA
461261,1782,45455.4,-0.86,0.08,0.85,NA
461262,1783,45469.5,-1.19,0.08,1.03,NA
461263,1784,45483.4,-1.25,0.08,0.87,NA
461264,1785,45496.9,-1.23,0.08,0.91,NA
461265,1786,45509.9,-1.26,0.08,0.88,NA
461266,1787,45522.9,-0.39,0.08,1,NA
461267,1788,45536.6,-0.4,0.08,1.09,NA
461268,1789,45550.4,-1.36,0.08,1.07,NA
461269,1790,45563.7,-0.87,0.08,0.98,NA
461270,1791,45576.8,-0.36,0.08,0.93,NA
461271,1792,45589.8,-0.85,0.08,0.98,NA
461272,1793,45602.9,-0.65,0.08,0.99,NA
461273,1794,45616.2,-1.1,0.08,0.96,NA
461274,1795,45629.8,-0.88,0.08,0.94,NA
461275,1796,45643.5,-1,0.08,1,NA
461276,1797,45657,0.3,0.08,1.14,NA
461277,1798,45669.9,0.17,0.08,1.05,NA
461278,1799,45682.7,-0.79,0.08,0.98,NA
461279,1800,45695.8,-1.32,0.08,0.88,NA
461280,1801,45721.7,-1.16,0.08,1.14,NA
461281,1803,45734.5,-1.14,0.08,0.85,NA
461282,1804,45747.7,-1.27,0.08,0.78,NA
461283,1805,45761,-1.38,0.08,0.81,NA
461284,1806,45788,-1.36,0.08,0.8,NA
461285,1808,45801.8,-0.68,0.08,0.96,NA
461286,1809,45815.6,-0.52,0.08,0.9,NA
461287,1810,45829.2,-1.07,0.08,0.99,NA
461288,1811,45842.6,-1.08,0.08,0.9,NA
461289,1812,45855.8,-0.74,0.08,1.03,NA
461290,1813,45869.3,-0.69,0.08,1.02,NA
461291,1814,45883.1,-0.73,0.08,0.93,NA
461292,1815,45897.1,-1.22,0.08,0.84,NA
461293,1816,45911,-1,0.08,0.87,NA
461294,1817,45924.8,-0.89,0.08,0.89,NA
461295,1818,45938.5,-0.91,0.08,0.87,NA
461296,1819,45951.9,-0.69,0.08,0.83,NA
461297,1820,45964.9,-0.73,0.08,0.86,NA
461298,1821,45978.3,-0.57,0.08,0.81,NA
461299,1822,45992.6,-0.55,0.08,0.89,NA
461300,1823,46006.9,-0.71,0.08,0.89,NA
461301,1824,46019.8,-0.54,0.08,0.87,NA
461302,1825,46032.2,-0.8,0.08,0.87,NA
461303,1826,46045.2,-0.87,0.08,0.87,NA
461304,1827,46058.8,-0.84,0.08,0.86,NA
461305,1828,46072.7,-0.89,0.08,0.86,NA
461306,1829,46086.9,-1.06,0.08,0.89,NA
461307,1830,46101.4,-1.63,0.08,0.82,NA
461308,1831,46115.1,-1.62,0.08,0.93,NA
461309,1832,46127.6,-1.06,0.08,0.97,NA
461310,1833,46140.3,-0.79,0.08,0.87,NA
461311,1834,46154.7,-0.86,0.08,0.9,NA
461312,1835,46169.3,-0.83,0.08,0.84,NA
461313,1836,46182.8,-1.23,0.08,0.87,NA
461314,1837,46196.1,-1.07,0.08,0.9,NA
461315,1838,46210.4,-1,0.08,0.79,NA
461316,1839,46224.6,-0.8,0.08,0.76,NA
461317,1840,46238,-0.63,0.08,0.79,NA
461318,1841,46252.1,-1.06,0.08,0.85,NA
461319,1842,46268.2,-0.92,0.08,0.93,NA
461320,1843,46284,-0.84,0.08,1,NA
461321,1844,46297.3,-1.36,0.08,0.92,NA
461322,1845,46309.4,-1.46,0.08,0.88,NA
461323,1846,46321.8,-1.16,0.08,0.94,NA
461324,1847,46334.5,-1.1,0.08,0.84,NA
461325,1848,46346.8,-0.9,0.08,0.83,NA
461326,1849,46359.5,-1.47,0.08,0.82,NA
461327,1850,46372.7,-1.56,0.08,0.86,NA
461328,1851,46385.6,-1.27,0.08,0.99,NA
461329,1852,46397.5,-1.18,0.08,0.85,NA
461330,1853,46398,-1.09,0.08,0.81,NA
460931,1449,NA,NA,NA,NA,NA
