year_ce,d13c,sample_id,entity_id
430.53,-8.84,103590,209
430.64,-8.8,103589,209
430.77,-8.87,103588,209
430.99,-8.67,103587,209
431.10,-8.73,103586,209
431.32,-8.83,103585,209
431.44,-8.71,103584,209
431.55,-8.76,103583,209
431.66,-8.7,103582,209
431.80,-8.62,103581,209
431.95,-8.61,103580,209
432.08,-8.61,103579,209
432.22,-8.49,103578,209
432.35,-8.39,103577,209
432.47,-8.68,103576,209
432.59,-8.52,103575,209
432.72,-8.32,103574,209
432.84,-8.37,103573,209
432.99,-8.46,103572,209
433.11,-8.46,103571,209
433.23,-8.49,103570,209
433.36,-8.48,103569,209
433.48,-8.71,103568,209
433.62,-8.72,103567,209
433.72,-8.68,103566,209
433.84,-8.69,103565,209
433.95,-8.69,103564,209
434.02,-8.56,103563,209
434.12,-8.74,103562,209
434.25,-8.83,103561,209
434.38,-8.72,103560,209
434.52,-8.96,103559,209
434.64,-8.85,103558,209
434.74,-8.77,103557,209
434.85,-8.79,103556,209
434.96,-8.69,103555,209
435.09,-8.74,103554,209
435.23,-8.74,103553,209
435.35,-8.71,103552,209
435.48,-8.75,103551,209
435.62,-8.79,103550,209
435.72,-8.74,103549,209
435.85,-8.71,103548,209
435.95,-8.68,103547,209
436.08,-8.65,103546,209
436.21,-8.71,103545,209
436.34,-8.66,103544,209
436.45,-8.6,103543,209
436.59,-8.54,103542,209
436.72,-8.46,103541,209
436.84,-8.41,103540,209
436.97,-8.11,103539,209
437.08,-8.23,103538,209
437.21,-8.17,103537,209
437.35,-8.26,103536,209
437.46,-8.25,103535,209
437.58,-8.37,103534,209
437.71,-8.56,103533,209
437.84,-8.66,103532,209
437.95,-9.06,103531,209
438.06,-8.91,103530,209
438.19,-8.78,103529,209
438.32,-8.88,103528,209
438.44,-8.94,103527,209
438.57,-8.65,103526,209
438.72,-8.84,103525,209
438.80,-8.78,103524,209
438.95,-8.61,103523,209
439.08,-8.53,103522,209
439.23,-8.54,103521,209
439.32,-8.37,103520,209
439.46,-8.2,103519,209
439.61,-8.11,103518,209
439.73,-7.75,103517,209
439.83,-7.77,103516,209
439.95,-7.66,103515,209
440.07,-7.75,103514,209
440.20,-7.85,103513,209
440.33,-7.76,103512,209
440.46,-8.01,103511,209
440.58,-8.21,103510,209
440.71,-8.19,103509,209
440.82,-8.06,103508,209
440.93,-8.28,103507,209
441.04,-8.35,103506,209
441.17,-8.32,103505,209
441.31,-8.59,103504,209
441.44,-8.68,103503,209
441.54,-8.64,103502,209
441.66,-8.69,103501,209
441.77,-8.67,103500,209
441.89,-8.7,103499,209
441.99,-8.66,103498,209
442.11,-8.57,103497,209
442.23,-8.63,103496,209
442.37,-8.67,103495,209
442.49,-8.73,103494,209
442.60,-8.57,103493,209
442.72,-8.65,103492,209
442.84,-8.77,103491,209
442.98,-8.55,103490,209
443.09,-8.66,103489,209
443.24,-8.6,103488,209
443.35,-8.67,103487,209
443.47,-8.62,103486,209
443.57,-8.65,103485,209
443.71,-8.54,103484,209
443.84,-8.46,103483,209
443.94,-8.28,103482,209
444.09,-8.15,103481,209
444.22,-8.12,103480,209
444.38,-8.47,103479,209
444.51,-8.39,103478,209
444.61,-8.61,103477,209
444.74,-8.54,103476,209
444.83,-8.49,103475,209
444.97,-8.56,103474,209
445.12,-8.6,103473,209
445.26,-8.62,103472,209
445.40,-8.39,103471,209
445.53,-8.46,103470,209
445.67,-8.1,103469,209
445.81,-8.01,103468,209
445.96,-8.45,103467,209
446.10,-8.47,103466,209
446.24,-8.55,103465,209
446.38,-8.57,103464,209
446.52,-8.59,103463,209
446.67,-8.71,103462,209
446.80,-8.46,103461,209
446.95,-8.32,103460,209
447.11,-8.13,103459,209
447.23,-7.87,103458,209
447.34,-7.82,103457,209
447.50,-7.97,103456,209
447.65,-7.96,103455,209
447.76,-8.73,103454,209
447.90,-8.32,103453,209
448.11,-8.55,103452,209
448.27,-8.29,103451,209
448.38,-8.31,103450,209
448.58,-8.21,103449,209
448.76,-7.91,103448,209
448.91,-7.47,103447,209
449.07,-7.1,103446,209
449.20,-6.84,103445,209
449.37,-6.84,103444,209
449.53,-7.05,103443,209
449.68,-7.63,103442,209
449.82,-7.19,103441,209
450.01,-7.39,103440,209
450.15,-7.63,103439,209
450.25,-7.91,103438,209
450.38,-8.1,103437,209
450.53,-8.32,103436,209
450.66,-8.66,103435,209
450.83,-8.92,103434,209
450.97,-8.88,103433,209
451.10,-8.99,103432,209
451.21,-8.93,103431,209
451.38,-8.91,103430,209
451.49,-8.7,103429,209
451.67,-8.41,103428,209
452.37,-8.32,103427,209
453.05,-8.1,103426,209
453.75,-8.32,103425,209
454.44,-8.28,103424,209
455.14,-8.39,103423,209
455.85,-8.13,103422,209
456.56,-7.97,103421,209
457.27,-7.57,103420,209
457.97,-7.01,103419,209
458.69,-7.16,103418,209
459.38,-7.45,103417,209
460.06,-7.7,103416,209
460.77,-7.95,103415,209
461.48,-8.14,103414,209
462.15,-8.27,103413,209
462.85,-8.37,103412,209
463.56,-8.5,103411,209
464.26,-8.65,103410,209
464.97,-8.61,103409,209
465.67,-8.7,103408,209
466.36,-8.71,103407,209
467.06,-8.66,103406,209
467.76,-8.77,103405,209
468.46,-8.83,103404,209
469.16,-8.95,103403,209
469.85,-8.98,103402,209
470.52,-9.06,103401,209
471.21,-9.14,103400,209
471.91,-9.2,103399,209
472.60,-9.36,103398,209
473.28,-9.36,103397,209
473.98,-9.46,103396,209
474.68,-9.47,103395,209
475.39,-9.64,103394,209
476.09,-9.59,103393,209
476.80,-9.68,103392,209
477.49,-9.71,103391,209
478.22,-9.68,103390,209
478.91,-9.51,103389,209
479.61,-9.47,103388,209
480.30,-9.51,103387,209
480.99,-9.56,103386,209
481.70,-9.48,103385,209
482.40,-9.56,103384,209
483.10,-9.39,103383,209
483.82,-9.23,103382,209
484.53,-9.3,103381,209
485.23,-9.16,103380,209
485.93,-9.07,103379,209
486.64,-9.17,103378,209
487.34,-8.97,103377,209
488.04,-9.04,103376,209
488.74,-9.04,103375,209
489.44,-8.93,103374,209
490.16,-9.07,103373,209
490.84,-9.12,103372,209
491.52,-9.16,103371,209
492.20,-9.34,103370,209
492.90,-9.67,103369,209
493.58,-9.71,103368,209
494.28,-9.98,103367,209
494.98,-9.86,103366,209
495.67,-10.13,103365,209
496.36,-10.48,103364,209
497.07,-10.72,103363,209
497.76,-10.8,103362,209
498.46,-11.34,103361,209
499.15,-11.55,103360,209
499.86,-11.77,103359,209
500.58,-11.92,103358,209
501.29,-11.81,103357,209
501.99,-11.88,103356,209
502.71,-11.82,103355,209
503.40,-11.86,103354,209
504.08,-11.17,103353,209
504.77,-10.85,103352,209
505.48,-10.57,103351,209
506.19,-10.21,103350,209
506.89,-9.9,103349,209
507.58,-9.84,103348,209
508.29,-10.16,103347,209
508.99,-10.05,103346,209
509.69,-9.87,103345,209
510.39,-10.6,103344,209
511.08,-9.37,103343,209
511.77,-9.31,103342,209
512.47,-9.56,103341,209
513.18,-9.9,103340,209
513.89,-9.84,103339,209
514.58,-9.45,103338,209
515.27,-9.46,103337,209
515.96,-9.57,103336,209
516.68,-9.38,103335,209
517.37,-9.53,103334,209
518.08,-9.47,103333,209
518.79,-9.3,103332,209
519.49,-9.38,103331,209
520.18,-9.46,103330,209
520.89,-9.3,103329,209
521.59,-9.49,103328,209
522.28,-9.67,103327,209
522.98,-9.52,103326,209
523.68,-9.57,103325,209
524.39,-9.6,103324,209
525.08,-9.43,103323,209
525.79,-9.65,103322,209
526.49,-9.69,103321,209
527.20,-9.51,103320,209
527.90,-9.61,103319,209
528.60,-9.71,103318,209
529.27,-9.71,103317,209
529.98,-10.08,103316,209
530.67,-10.55,103315,209
531.37,-10.44,103314,209
532.05,-10.38,103313,209
532.76,-10.23,103312,209
533.46,-10.17,103311,209
534.17,-9.96,103310,209
534.88,-9.99,103309,209
535.60,-9.93,103308,209
536.31,-9.9,103307,209
537.00,-10.39,103306,209
537.71,-10.11,103305,209
538.41,-9.68,103304,209
539.11,-9.9,103303,209
539.83,-9.53,103302,209
540.53,-9.42,103301,209
541.23,-9.86,103300,209
541.94,-9.64,103299,209
542.63,-9.8,103298,209
543.32,-9.86,103297,209
544.02,-9.76,103296,209
544.71,-9.8,103295,209
545.44,-10.0,103294,209
546.14,-9.99,103293,209
546.84,-9.91,103292,209
547.53,-9.92,103291,209
548.23,-10.0,103290,209
548.93,-10.03,103289,209
549.62,-10.05,103288,209
550.31,-10.05,103287,209
551.01,-10.23,103286,209
551.71,-10.34,103285,209
552.42,-10.41,103284,209
553.12,-10.44,103283,209
553.82,-10.48,103282,209
554.51,-10.61,103281,209
555.22,-10.49,103280,209
555.92,-10.21,103279,209
556.64,-10.41,103278,209
557.33,-10.35,103277,209
558.04,-9.93,103276,209
558.74,-9.95,103275,209
559.45,-10.33,103274,209
560.16,-10.29,103273,209
560.87,-10.27,103272,209
561.59,-9.95,103271,209
562.29,-9.97,103270,209
563.00,-10.24,103269,209
563.72,-9.99,103268,209
564.42,-10.32,103267,209
565.13,-10.06,103266,209
565.84,-10.25,103265,209
566.54,-10.21,103264,209
567.26,-10.02,103263,209
567.96,-10.04,103262,209
568.65,-9.71,103261,209
569.36,-9.34,103260,209
570.05,-9.27,103259,209
570.76,-8.89,103258,209
571.44,-8.78,103257,209
572.11,-8.57,103256,209
572.81,-8.52,103255,209
573.51,-8.4,103254,209
574.20,-8.24,103253,209
574.90,-8.54,103252,209
575.59,-8.45,103251,209
576.28,-8.52,103250,209
576.98,-9.06,103249,209
577.68,-9.16,103248,209
578.39,-8.92,103247,209
579.08,-8.6,103246,209
579.49,-8.64,103245,209
579.89,-8.37,103244,209
580.30,-8.14,103243,209
580.69,-7.81,103242,209
581.10,-7.95,103241,209
581.50,-7.9,103240,209
581.91,-7.96,103239,209
582.31,-8.07,103238,209
582.72,-8.51,103237,209
583.13,-8.66,103236,209
583.53,-8.53,103235,209
583.93,-8.71,103234,209
584.33,-8.83,103233,209
584.73,-8.88,103232,209
585.12,-8.9,103231,209
585.52,-8.69,103230,209
585.92,-8.69,103229,209
586.32,-8.67,103228,209
586.72,-8.66,103227,209
587.12,-8.77,103226,209
587.52,-8.74,103225,209
587.92,-8.74,103224,209
588.33,-8.73,103223,209
588.72,-8.73,103222,209
589.13,-8.81,103221,209
589.53,-8.8,103220,209
589.93,-8.93,103219,209
590.33,-8.94,103218,209
590.72,-8.96,103217,209
591.12,-9.2,103216,209
591.52,-9.37,103215,209
591.94,-9.44,103214,209
592.35,-9.42,103213,209
592.76,-9.36,103212,209
593.16,-9.41,103211,209
593.56,-9.42,103210,209
593.96,-9.4,103209,209
594.35,-9.44,103208,209
594.75,-9.46,103207,209
595.16,-9.33,103206,209
595.57,-9.26,103205,209
595.97,-9.28,103204,209
596.38,-9.17,103203,209
596.78,-9.33,103202,209
597.18,-9.41,103201,209
597.58,-9.27,103200,209
597.99,-9.26,103199,209
598.39,-9.14,103198,209
598.79,-8.9,103197,209
599.19,-8.83,103196,209
599.60,-8.54,103195,209
600.01,-8.46,103194,209
600.41,-8.34,103193,209
600.81,-8.57,103192,209
601.21,-8.41,103191,209
601.62,-8.42,103190,209
602.02,-8.42,103189,209
602.41,-8.15,103188,209
602.81,-8.28,103187,209
603.23,-8.23,103186,209
603.63,-7.91,103185,209
604.03,-7.97,103184,209
604.43,-7.68,103183,209
604.83,-7.75,103182,209
605.22,-7.63,103181,209
605.63,-7.32,103180,209
606.03,-7.22,103179,209
606.42,-7.21,103178,209
606.82,-7.03,103177,209
607.23,-7.13,103176,209
607.63,-7.39,103175,209
608.03,-7.36,103174,209
608.44,-7.47,103173,209
608.85,-7.49,103172,209
609.25,-7.66,103171,209
609.64,-7.71,103170,209
610.03,-7.88,103169,209
610.44,-8.01,103168,209
610.85,-8.12,103167,209
611.26,-8.22,103166,209
611.65,-8.24,103165,209
612.06,-8.26,103164,209
612.46,-8.26,103163,209
612.87,-8.45,103162,209
613.27,-8.49,103161,209
613.68,-8.41,103160,209
614.10,-8.63,103159,209
614.50,-8.71,103158,209
614.91,-8.92,103157,209
615.31,-9.0,103156,209
615.73,-9.45,103155,209
616.14,-9.53,103154,209
616.55,-9.52,103153,209
616.95,-9.56,103152,209
617.36,-9.61,103151,209
617.78,-9.62,103150,209
618.18,-9.44,103149,209
618.59,-9.34,103148,209
618.98,-9.31,103147,209
619.39,-9.35,103146,209
619.80,-9.23,103145,209
620.20,-9.02,103144,209
620.62,-9.13,103143,209
621.03,-9.07,103142,209
621.43,-9.09,103141,209
621.82,-9.15,103140,209
622.23,-9.49,103139,209
622.63,-9.49,103138,209
623.04,-9.41,103137,209
623.43,-9.48,103136,209
623.83,-9.43,103135,209
624.24,-9.1,103134,209
624.63,-9.61,103133,209
625.04,-9.56,103132,209
625.44,-9.69,103131,209
625.85,-9.6,103130,209
626.26,-9.8,103129,209
626.66,-9.96,103128,209
627.07,-9.7,103127,209
627.46,-10.11,103126,209
627.86,-9.98,103125,209
628.27,-9.97,103124,209
628.68,-10.03,103123,209
629.07,-9.98,103122,209
629.47,-10.14,103121,209
629.86,-9.88,103120,209
630.26,-9.79,103119,209
630.66,-9.69,103118,209
631.09,-9.74,103117,209
631.49,-9.57,103116,209
631.89,-9.35,103115,209
632.30,-9.61,103114,209
632.71,-9.56,103113,209
633.13,-9.54,103112,209
633.54,-9.43,103111,209
633.95,-9.36,103110,209
634.36,-9.31,103109,209
634.78,-9.37,103108,209
635.18,-9.3,103107,209
635.57,-9.62,103106,209
635.97,-9.49,103105,209
636.38,-9.88,103104,209
636.77,-10.01,103103,209
637.20,-10.13,103102,209
637.61,-9.97,103101,209
638.01,-9.77,103100,209
638.41,-9.74,103099,209
638.82,-9.66,103098,209
639.22,-9.71,103097,209
639.63,-9.64,103096,209
640.03,-9.46,103095,209
640.44,-9.36,103094,209
640.84,-9.19,103093,209
641.25,-9.25,103092,209
641.65,-9.21,103091,209
642.05,-8.88,103090,209
642.45,-8.72,103089,209
642.86,-8.97,103088,209
643.28,-8.97,103087,209
643.68,-8.81,103086,209
644.08,-8.77,103085,209
644.50,-8.74,103084,209
644.92,-8.6,103083,209
645.33,-8.59,103082,209
645.74,-8.47,103081,209
646.15,-8.35,103080,209
646.56,-8.34,103079,209
646.97,-8.37,103078,209
647.37,-8.21,103077,209
647.79,-8.18,103076,209
648.19,-8.23,103075,209
648.60,-8.19,103074,209
649.00,-8.13,103073,209
649.41,-8.21,103072,209
649.83,-8.61,103071,209
650.23,-8.46,103070,209
650.62,-8.47,103069,209
651.03,-8.61,103068,209
651.43,-8.99,103067,209
651.84,-8.54,103066,209
652.25,-8.46,103065,209
652.65,-8.44,103064,209
653.05,-8.74,103063,209
653.47,-8.78,103062,209
653.89,-8.63,103061,209
654.31,-8.61,103060,209
654.71,-8.71,103059,209
655.11,-8.8,103058,209
655.52,-8.68,103057,209
655.91,-8.82,103056,209
656.32,-8.71,103055,209
656.74,-9.03,103054,209
657.14,-8.97,103053,209
657.55,-9.07,103052,209
657.95,-9.24,103051,209
658.35,-9.34,103050,209
658.76,-9.35,103049,209
659.16,-9.4,103048,209
659.58,-9.56,103047,209
659.99,-9.35,103046,209
660.40,-9.45,103045,209
660.81,-9.59,103044,209
661.21,-9.71,103043,209
661.60,-9.71,103042,209
662.02,-9.66,103041,209
662.42,-9.78,103040,209
662.81,-9.65,103039,209
663.22,-9.53,103038,209
663.64,-9.43,103037,209
664.04,-9.38,103036,209
664.44,-9.06,103035,209
664.85,-9.11,103034,209
665.25,-9.23,103033,209
665.65,-9.19,103032,209
666.05,-9.2,103031,209
666.45,-9.01,103030,209
666.86,-9.07,103029,209
667.26,-9.14,103028,209
667.67,-8.95,103027,209
668.07,-9.02,103026,209
668.48,-8.91,103025,209
668.87,-8.92,103024,209
669.28,-8.9,103023,209
669.69,-8.82,103022,209
670.09,-8.89,103021,209
670.50,-8.7,103020,209
670.90,-8.76,103019,209
671.38,-8.85,103018,209
671.87,-8.65,103017,209
672.41,-8.84,103016,209
672.91,-8.75,103015,209
673.41,-8.78,103014,209
673.92,-8.71,103013,209
674.41,-8.56,103012,209
674.91,-8.64,103011,209
675.41,-8.68,103010,209
675.91,-8.55,103009,209
676.43,-8.75,103008,209
676.91,-8.58,103007,209
677.41,-8.68,103006,209
677.89,-8.85,103005,209
678.40,-8.8,103004,209
678.91,-8.93,103003,209
679.42,-8.87,103002,209
679.92,-8.74,103001,209
680.42,-8.74,103000,209
680.91,-8.92,102999,209
681.42,-8.62,102998,209
681.91,-8.88,102997,209
682.39,-8.72,102996,209
682.90,-8.83,102995,209
683.42,-8.86,102994,209
683.90,-8.65,102993,209
684.41,-8.8,102992,209
684.91,-8.82,102991,209
685.42,-8.67,102990,209
685.90,-8.69,102989,209
686.41,-8.41,102988,209
686.91,-8.59,102987,209
687.44,-8.57,102986,209
687.96,-8.58,102985,209
688.45,-8.44,102984,209
688.93,-8.48,102983,209
689.44,-8.67,102982,209
689.97,-8.64,102981,209
690.46,-8.72,102980,209
690.95,-8.63,102979,209
691.45,-8.84,102978,209
691.96,-8.71,102977,209
692.45,-8.94,102976,209
692.93,-8.63,102975,209
693.43,-9.1,102974,209
693.93,-9.37,102973,209
694.43,-9.22,102972,209
694.93,-9.47,102971,209
695.43,-9.51,102970,209
695.93,-9.29,102969,209
696.44,-9.29,102968,209
696.93,-9.08,102967,209
697.45,-9.4,102966,209
697.96,-9.45,102965,209
698.46,-9.52,102964,209
698.98,-9.68,102963,209
699.48,-9.41,102962,209
699.99,-9.44,102961,209
700.49,-9.3,102960,209
701.00,-9.27,102959,209
701.39,-9.1,102958,209
701.70,-8.88,102957,209
702.01,-8.84,102956,209
702.31,-8.77,102955,209
702.59,-8.57,102954,209
702.90,-8.48,102953,209
703.20,-8.72,102952,209
703.52,-8.72,102951,209
703.79,-8.6,102950,209
704.07,-8.75,102949,209
704.41,-8.7,102948,209
704.70,-8.81,102947,209
704.99,-8.75,102946,209
705.27,-8.69,102945,209
705.58,-8.8,102944,209
705.85,-8.64,102943,209
706.11,-8.77,102942,209
706.39,-8.71,102941,209
706.67,-8.63,102940,209
706.95,-8.61,102939,209
707.22,-8.33,102938,209
707.50,-8.41,102937,209
707.79,-8.45,102936,209
708.07,-8.74,102935,209
708.36,-8.69,102934,209
708.64,-9.02,102933,209
708.94,-8.95,102932,209
709.23,-9.03,102931,209
709.54,-9.22,102930,209
709.77,-8.97,102929,209
710.04,-9.05,102928,209
710.33,-9.17,102927,209
710.60,-8.93,102926,209
710.90,-8.84,102925,209
711.16,-8.77,102924,209
711.42,-8.74,102923,209
711.69,-8.75,102922,209
