depth_sample,year_CE,d18O_measurement,d18O_z,Mg_Ca_measurement,Mg_Ca_z
10.2,1809.68384847412,-6.29913824073053,-1.066854307026024,24.7148680063694,0.3997321047170089
10.1,1811.118838935137,-5.94773526682625,0.10583543653770455,,
9.99999999999998,1812.677287269467,-6.16528849838677,-0.6201756170843433,25.1326381860965,0.5392762973814196
9.89999999999998,1814.3621227630729,-6.41553109404825,-1.455276476005696,,
9.79999999999998,1816.162497309579,-6.62171842936019,-2.1433576572392683,23.6408933102798,0.04100154140651428
9.59999999999998,1820.052693743447,-6.32458662193861,-1.1517797568634078,24.3376835546423,0.2737444149393215
9.49999999999998,1822.113930721888,-6.36441938689504,-1.284708270254175,,
9.39999999999998,1824.233536935385,-6.35168810446907,-1.2422218787547814,22.4807023468279,-0.34652710278057636
9.29999999999998,1826.397219929478,-6.2391374924624,-0.8666219034170803,,
9.19999999999998,1828.590687249705,-6.21854687708881,-0.7979076202281974,21.7773915132927,-0.581447992830492
9.09999999999998,1830.799646441607,-6.44930641403988,-1.567990295412803,,
8.99999999999998,1833.009805050721,-6.30650403626452,-1.0914351828789708,21.3140167475604,-0.7362250945073339
8.92307692307691,1834.701765721947,-6.22417505296434,-0.8166897723849533,20.5736349760377,-0.9835284722593575
8.84615384615383,1836.379473592555,-6.17125656978822,-0.6400920567307594,20.5598877511031,-0.9881203399846403
8.76923076923075,1838.036423221258,-6.07982391163073,-0.3349661801430925,,
8.69230769230768,1839.666109166772,-6.23584462677603,-0.855633066941295,,
8.6153846153846,1841.262025987811,-6.09788953246985,-0.395254139672193,20.486467305304,-1.0126443422501665
8.53846153846152,1842.817668243089,-6.21292575835457,-0.779149018917118,22.0993423818497,-0.47390950346358784
8.46153846153845,1844.32653047204,-5.8844626533077,0.31698659470031837,20.3279186674342,-1.0656029849279076
8.38461538461537,1845.782107272677,-6.08795578556264,-0.36210358609601206,,
8.30769230769229,1847.177893183783,-6.09513570258982,-0.3860641546815993,21.1148742176911,-0.8027429670225834
8.23076923076922,1848.507382764073,-6.35682327294577,-1.2593587838218927,,
8.15384615384614,1849.764070572261,-6.00541069654078,-0.0866369951278392,20.8268626757941,-0.8989449939798507
8.07692307692306,1850.941451167061,-6.20383890318106,-0.7488246828853845,21.0400267328865,-0.8277436308967794
7.89999999999999,1853.317383580388,-5.9646629993258,0.04934479827287374,,
7.79999999999999,1854.457323632222,-5.99036061215344,-0.036412378629260604,,
7.69999999999999,1855.464432423183,-5.94574814775798,0.11246678095892303,21.2425052467325,-0.7601114682446088
7.59999999999999,1856.350303113762,-6.18189172935018,-0.6755833401450859,,
7.39999999999999,1857.804702835741,-6.06626075710271,-0.2897036940899389,,
7.29999999999999,1858.396418188125,-6.13768554568494,-0.5280600064340808,21.0740987425359,-0.8163628495253438
7.19999999999999,1858.913268082093,-6.17515610125478,-0.6531054370807641,,
7.09999999999999,1859.366845678137,-6.02824555976081,-0.16284070392486316,,
6.89999999999999,1860.130556618422,-6.16907369415181,-0.6328074403205682,20.8998930813251,-0.8745512735222657
6.79999999999999,1860.463876283645,-5.8449781257031,0.4487529825510536,21.0089044823108,-0.8381391295255286
6.69999999999999,1860.780296292911,-6.01936557485167,-0.13320672812138543,21.2738547926819,-0.7496400480902011
6.59999999999999,1861.091409806711,-5.87302548757006,0.3551543051409869,,
6.49999999999999,1861.408809985538,-5.88892421374164,0.30209763089036334,21.1358874080036,-0.7957241111545625
6.39999999999999,1861.744089989882,-6.15623314486025,-0.5899564072498064,,
6.29999999999999,1862.108842980235,-6.14869925749465,-0.5648145812013728,20.7936894787775,-0.9100255526707619
6.19999999999999,1862.514662117089,-5.9985330138971,-0.0636850325814797,20.2254316110646,-1.0998358580089638
6.09999999999999,1862.973140560935,-6.24104168905093,-0.872976521832195,,
5.99999999999999,1863.495871472265,-6.19879566456712,-0.7319945629487138,19.9056970865792,-1.2066340409606524
5.9,1864.091985615103,-6.11768606833221,-0.4613184484227643,,
5.8,1864.7607641675959,-6.17700096063217,-0.6592620374252215,20.9960632442676,-0.8424283782141749
5.6,1866.303589628272,-6.01020515556312,-0.10263689649169565,21.4175247686624,-0.701651197326821
5.5,1867.171274099815,-6.07535971336897,-0.32006841346617354,21.3622344370722,-0.7201193529260119
5.4,1868.098898107734,-6.31729688420332,-1.127452698442518,,
5.3,1869.083280433711,-5.87960782968061,0.33318794271694074,21.0311671559133,-0.8307029194627575
5.2,1870.121239859425,-5.87376264328818,0.3526942947988879,21.4803347061997,-0.6806713321993726
5.1,1871.209595166557,-6.1720925453393,-0.6428818451714483,,
5.0,1872.345165136787,-6.32701290821226,-1.1598766747592528,21.3866358156979,-0.711968769553962
4.9,1873.524768551795,-6.11190464849743,-0.44202489587209837,,
4.8,1874.745224193261,-6.02415337505662,-0.14918440791218382,21.635123601798,-0.6289685240099743
4.7,1876.003350842867,-5.89739851949134,0.27381747342304735,21.1224682542902,-0.80020639606154
4.6,1877.295967282291,-6.23698965253301,-0.8594542069459107,,
4.5,1878.619892293214,-6.22625337762867,-0.8236254849390517,20.8311867038436,-0.8975006759492536
4.3,1881.348943156279,-5.71179724650962,0.8931995657252086,20.7328622325929,-0.930343156398185
4.2,1882.747706571782,-5.89690417696489,0.2754671760540011,20.8056835663222,-0.9060192704026863
4.1,1884.165053685505,-5.8710572113214,0.3617227679620573,,
4.0,1885.597803279128,-5.89893787833165,0.26868037881158274,20.8846185359099,-0.8796532990178915
3.9,1887.043157558824,-5.91148316884023,0.22681467304938088,,
3.8,1888.499852428732,-6.16457709917456,-0.617801560455084,21.3473257672433,-0.7250991681352565
3.6,1891.443741253712,-6.10002588982265,-0.4023835168894099,22.3897164586484,-0.37691833922104323
3.5,1892.929173866046,-6.23972771489089,-0.8685915731117361,24.0800061421671,0.18767463725630307
3.4,1894.422424383119,-5.77679543855573,0.6762898671083094,,
3.3,1895.922612133563,-6.18813075107999,-0.696403985773467,25.5772722692625,0.6877936094763385
