depth_sample,interp_age,sample_thickness,d18O_measurement,d13C_measurement,Mg_Ca_measurement,P_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,year_CE
176.1671642,971.0,0.489552199999991,-4.617,-7.753875,1.03799759843749,0.3555595109375,0.105418546874999,0.00055169016375,979.0
176.6567164,974.0,0.489552300000014,-5.604,-7.62025,1.1202029140625,0.234093992812499,0.10519971875,0.0002233776632812,976.0
177.1462687,977.0,0.489552199999991,-5.187,-7.06296666666667,1.14040536349206,0.442825361904761,0.117313126984127,0.0001425393528571,973.0
177.6358209,980.0,0.489552199999991,-4.972,-6.7726875,1.4687464859375,0.427242225,0.100807687499999,0.0003369406660937,970.0
178.1253731,983.0,0.489552300000014,-5.849,-7.810125,1.44778533281249,0.333276553437499,0.094547703125,0.0005980887410937,967.0
178.6149254,985.0,0.489552199999991,-5.401,-7.38225,1.202296134375,0.2740243265625,0.11029434375,0.0005216235796875,965.0
179.1044776,988.0,0.489552300000014,-4.961,-6.298,1.12663569365079,0.294596863492063,0.101352492063492,0.0001154264728571,962.0
179.5940299,991.0,0.489552199999991,-4.552,-6.037,1.0694173953125,0.3944232484375,0.10670446875,0.000285080888125,959.0
180.0835821,994.0,0.489552199999991,-5.172,-7.165,1.1357287671875,0.2981689875,0.110208515625,0.0005648376773437,956.0
180.5731343,997.0,0.489552300000014,-4.903,-7.824125,0.9286550859375,0.3481425109375,0.11910378125,0.000371268584375,953.0
181.0626866,1000.0,0.489552199999991,-5.634,-7.46575,1.23331155781249,0.3476091125,0.114144234374999,0.00047762974375,950.0
181.5522388,1003.0,0.489552199999991,-5.17,-6.902,1.01047609523809,0.360361361904761,0.110795952380952,0.0005531561095238,947.0
182.041791,1006.0,0.489552300000014,-5.201,-7.598125,1.08346051875,0.4171963484375,0.0985875,0.00028138521875,944.0
182.5313433,1008.0,0.489552199999991,-5.632,-8.2141625,1.3566264625,0.80581345,0.083250125,0.00013100220875,942.0
183.0208955,1012.0,0.489552300000014,-5.199,-8.445,1.7116688125,0.3273162328125,0.104721765625,4.57647282812499e-05,938.0
183.5104478,1014.0,0.489552199999991,-6.109,-9.59875,2.68025909375,0.16431703015625,0.139605015625,5.422600265625e-05,936.0
184.0,1017.0,0.5,-5.589,-9.169625,1.608346,,0.101109,,933.0
185.0,1599.0,,-5.00453769684,-6.3255,,,,,351.0
187.0,1599.0,0.504433497537008,-5.005,-6.3255,,,,,351.0
187.504433497537,1600.0,0.504433497536979,-5.236,-7.053325,,,,,350.0
188.008866995074,1602.0,0.504433497537008,-5.55,-7.909175,,,,,348.0
188.513300492611,1603.0,0.504433497537008,-5.99,-8.23195,,,,,347.0
189.017733990148,1605.0,0.504433497537008,-5.876,-8.51845,,,,,345.0
189.522167487685,1606.0,0.504433497536979,-5.572,-8.2014375,,,,,344.0
190.026600985222,1608.0,0.504433497537008,-5.814,-7.636825,,,,,342.0
190.531034482759,1609.0,0.504433497537008,-4.947,-7.227825,,,,,341.0
191.035467980296,1610.0,0.504433497537008,-5.351,-7.19075,,,,,340.0
191.539901477833,1611.0,0.504433497535985,-5.111,-7.80325833333333,,,,,339.0
192.044334975369,1612.0,0.504433497537008,-5.708,-7.91335,,,,,338.0
192.548768472906,1613.0,0.504433497537008,-4.798,-7.112375,,,,,337.0
193.053201970443,1615.0,0.504433497536979,-5.055,-7.30755,,,,,335.0
193.55763546798,1616.0,0.504433497537008,-4.912,-7.694825,,,,,334.0
194.062068965517,1617.0,0.504433497537008,-5.545,-8.117225,,,,,333.0
194.566502463054,1619.0,0.504433497536979,-5.14,-7.3446,,,,,331.0
195.070935960591,1620.0,0.504433497537008,-5.076,-7.3956875,,,,,330.0
195.575369458128,1621.0,0.504433497537008,-5.056,-7.20025,,,,,329.0
196.079802955665,1623.0,0.504433497537008,-4.593,-6.4338,,,,,327.0
196.584236453202,1624.0,0.504433497536979,-4.811,-6.3963,,,,,326.0
197.088669950739,1626.0,0.504433497537008,-4.845,-7.08245833333333,,,,,324.0
197.593103448276,1627.0,0.504433497537008,-4.867,-7.270725,,,,,323.0
198.097536945813,1628.0,0.504433497537008,-4.734,-6.65035,,,,,322.0
198.60197044335,1630.0,0.504433497536979,-4.488,-6.7958125,,,,,320.0
199.106403940887,1631.0,0.504433497537008,-4.725,-6.912125,,,,,319.0
199.610837438424,1633.0,0.504433497537008,-4.884,-6.9347,,,,,317.0
200.115270935961,1634.0,0.504433497536979,-5.04,-7.110625,,,,,316.0
200.619704433498,1635.0,0.504433497536013,-5.22,-7.05475,,,,,315.0
201.124137931034,1636.0,0.504433497537008,-5.245,-6.8588,,,,,314.0
201.628571428571,1638.0,0.504433497536979,-5.122,-6.5244625,,,,,312.0
202.133004926108,1639.0,0.504433497537008,-4.916,-6.4173,,,,,311.0
202.637438423645,1640.0,0.504433497537008,-4.907,-6.792125,,,,,310.0
203.141871921182,1641.0,0.504433497537008,-5.316,-7.752225,,,,,309.0
203.646305418719,1642.0,0.504433497536979,-5.108,-7.60095,,,,,308.0
204.150738916256,1644.0,0.504433497537008,-4.638,-6.7686875,,,,,306.0
204.655172413793,1645.0,0.504433497537008,-4.61,-6.36935,,,,,305.0
205.15960591133,1646.0,0.504433497537008,-4.307,-6.280875,,,,,304.0
205.664039408867,1647.0,0.504433497536979,-4.644,-6.32175,,,,,303.0
206.168472906404,1649.0,0.504433497537008,-4.482,-6.419475,,,,,301.0
206.672906403941,1650.0,0.504433497537008,-4.98,-7.0235,,,,,300.0
207.177339901478,1652.0,0.504433497536979,-5.093,-6.876625,,,,,298.0
207.681773399015,1653.0,0.504433497537008,-4.404,-6.08575,,,,,297.0
208.186206896552,1654.0,0.504433497537008,-4.712,-6.2703,,,,,296.0
208.690640394089,1655.0,0.504433497537008,-4.351,-6.37375,,,,,295.0
209.195073891626,1655.1,0.504433497536979,-5.127,-6.5182,,,,,294.9000000000001
209.699507389163,1656.0,0.504433497537008,-4.847,-7.2743125,,,,,294.0
210.2039408867,1657.0,0.504433497536013,-5.219,-8.049125,,,,,293.0
210.708374384236,1658.0,0.504433497536979,-5.278,-8.24375,,,,,292.0
211.212807881773,1659.0,0.504433497537008,-5.02,-7.8988125,,,,,291.0
211.71724137931,1660.0,0.504433497537008,-5.198,-8.09325,,,,,290.0
212.221674876847,1661.0,0.504433497537008,-5.033,-7.8693125,,,,,289.0
